@relation gesture


@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute action {click, dbclick, drag}

@data
779.19,57.82,790.18,90.76,808.16,185.59,786.18,247.47,733.24,254.46,702.27,207.55,769.20,132.68,820.15,120.71,831.13,162.63,835.13,251.46,832.13,327.32,838.13,384.22,842.12,412.17,842.12,419.15,868.10,376.23,drag
69.93,55.83,69.93,56.82,163.83,121.70,171.82,191.57,121.87,234.50,78.92,214.53,94.90,160.63,143.85,110.72,196.80,76.79,235.75,69.80,260.73,81.78,272.72,147.66,294.69,286.40,308.68,368.25,335.65,327.32,drag
83.91,71.80,89.91,75.79,179.81,130.69,220.77,222.52,151.84,274.42,150.84,160.63,221.77,84.77,257.73,88.77,274.71,190.58,286.70,288.40,295.69,349.28,301.69,380.23,306.68,399.19,311.68,399.19,377.61,297.38,drag
425.56,53.83,427.55,55.83,470.51,85.77,509.47,130.69,521.46,193.57,494.48,256.45,434.55,267.43,413.57,172.61,503.48,90.76,554.42,94.75,568.41,214.53,582.39,319.34,590.39,376.23,592.38,408.17,623.35,373.24,drag
654.32,48.84,660.31,51.83,728.24,120.71,764.20,224.51,704.27,273.42,614.36,198.56,696.27,103.74,774.19,106.73,816.15,169.62,827.14,299.38,837.13,379.23,841.12,407.18,841.12,408.17,865.10,357.27,889.07,315.35,drag
310.68,34.87,322.66,35.86,436.55,101.74,379.60,191.57,372.61,115.72,470.51,43.85,515.46,58.82,531.45,87.77,522.46,148.65,483.50,199.56,369.61,313.35,321.66,353.28,270.72,394.20,245.74,408.17,237.75,381.22,drag
78.92,77.79,161.83,121.70,177.81,242.48,131.86,196.57,223.77,78.78,320.67,130.69,338.65,205.55,324.66,275.42,309.68,292.39,300.69,301.37,300.69,301.37,289.70,282.41,304.68,204.55,355.63,130.69,427.55,81.78,dbclick
510.47,118.71,515.46,125.70,547.43,159.63,567.41,194.57,578.40,240.48,571.40,268.43,538.44,289.39,495.48,252.46,563.41,141.67,641.33,125.70,688.28,185.59,679.29,258.45,609.37,290.39,594.38,230.50,686.29,100.74,dbclick
138.86,275.42,141.85,275.42,222.77,341.30,250.74,392.20,198.79,437.12,165.83,381.22,219.77,302.37,292.70,292.39,346.64,326.33,350.63,398.19,324.66,425.14,314.67,417.16,301.69,360.26,373.61,256.45,420.56,229.50,dbclick
478.50,249.47,494.48,260.45,558.42,322.33,577.40,370.24,541.44,410.17,498.48,411.17,500.48,343.29,586.39,274.42,665.31,285.40,695.28,337.30,671.30,400.19,635.34,405.18,605.37,366.25,652.32,287.40,744.22,216.53,dbclick
394.59,40.85,397.59,42.85,504.47,93.76,539.44,183.59,500.48,202.55,449.53,184.59,439.54,153.65,485.49,86.77,545.43,52.83,603.37,49.84,662.31,78.78,677.29,135.68,613.36,182.59,585.39,113.72,688.28,28.88,dbclick
674.30,217.53,693.28,226.51,773.19,284.40,785.18,336.31,733.24,382.22,693.28,360.26,709.26,282.41,776.19,229.50,844.12,237.49,887.08,305.36,852.11,376.23,818.15,390.21,792.17,329.32,827.14,240.48,901.06,165.62,dbclick
46.95,78.78,63.93,88.77,118.88,133.68,129.86,229.50,96.90,267.43,67.93,247.47,87.91,173.61,155.84,108.73,230.76,105.73,297.69,144.66,319.67,201.56,293.69,254.46,250.74,261.45,233.76,207.55,279.71,119.71,dbclick
